"created_on","provincia","partido","rooms","surface_total","surface_covered","price","currency","title","property_type","operation_type","lat","long"
"202005","GBA","Tres de Febrero",1,37,37,58000,"USD","Monoambiente 37m2 Muy Luminoso a ESTRENAR - Caseros","Departamento","Venta",-58.5629476,-34.6078896
"202005","CABA","Comuna 4",2,34,34,14500,"ARS","2 AMB A LA CALLE LUMINOSO - MODERNO - EXCELENTE ESTADO","Departamento","Alquiler",-58.3682302,-34.6341693
"202005","CABA","Comuna 4",2,34,34,75000,"USD","2 AMB A LA CALLE LUMINOSO - MODERNO - EXCELENTE ESTADO","Departamento","Venta",-58.3682302,-34.6341693
"202005","CABA","Comuna 14",2,75,70,110000,"ARS","San Martin de Tours 3100 - Exclusiva Oficina/Vivienda en Complejo","Departamento","Alquiler",-58.4029536,-34.5767131
"202005","CABA","Comuna 14",2,56,56,19500,"ARS","LIBERTADOR Y SALGUERO  CON AMENITIES","Departamento","Alquiler",-58.4080484,-34.5784553
"202005","GBA","La Plata",2,47,43,55000,"USD","35 e/ 25 y 26. Departamento en venta de 1 dormi con balcón","Departamento","Venta",-57.9844944,-34.9202419
"202005","GBA","La Plata",2,35,35,11000,"ARS","Departamento - La Plata","Departamento","Alquiler",-57.9623056781,-34.8946207138
"202005","GBA","La Plata",2,40,40,43000,"USD","56 entre 9 y 10 Departamento de 1 dormitorio","Departamento","Venta",-57.948125808,-34.9202175672
"202005","CABA","Comuna 1",2,38,34,75000,"USD","2 AMB AL FRENTE MUY LUMINOSO BUEN ESTADO","Departamento","Venta",-58.3785219,-34.6234739
"202005","CABA","Comuna 13",2,46,46,18900,"ARS","Departamento 2 ambientes al frente - Colegiales","Departamento","Alquiler",-58.4513258,-34.5690234
"202005","GBA","San Fernando",2,54,50,16500,"ARS","Departamento - S.Fer.-Vias/Libert.","Departamento","Alquiler",-58.5544960577,-34.4420316
"202005","CABA","Comuna 15",2,42,42,105000,"USD","2 AMBIENTES | AV. TRIUNVIRATO 2985","Departamento","Venta",-58.4646025,-34.5846
"202005","CABA","Comuna 12",2,44,40,18000,"ARS","MUY LINDO Y LUMINOSO DEPARTAMENTO CON DORMITORIO EN SUITE Y TOILETE","Departamento","Alquiler",-58.5018146,-34.5847334
"202005","GBA","General San Martín",2,52,47,90000,"USD","Plaza Mitre - Chilavert Green Plaza Chilavert- 2 Ambientes c/ Balcon","Departamento","Venta",-58.5638539,-34.5408834
"202005","GBA","General San Martín",2,92,47,115000,"USD","Emprendimiento Green Plaza Chilavert- 2 Ambientes con Terraza y Piscina Privada","Departamento","Venta",-58.5638539,-34.5408834
"202005","CABA","Comuna 14",3,120,90,45000,"ARS","PH - Palermo","PH","Alquiler",-58.4217835,-34.5952674
"202005","GBA","Merlo",3,90,90,128000,"USD","Casa - San Antonio De Padua","Casa","Venta",-58.7085787692,-34.6627721249
"202005","GBA","La Plata",3,130,80,75000,"USD","150 y 46. Duplex 2 dorm en venta, Los Hornos","Casa","Venta",-57.9975110125,-34.9533541043
"202005","GBA","Lomas de Zamora",3,408,103,85000,"USD","Venta  oportunidad !Casa 3amb. garage 2 autos, fondo, Parrilla 2 lotes 416M2.","Casa","Venta",-58.4273673242,-34.8081797691
"202005","CABA","Comuna 6",3,61,53,28000,"ARS","Alquiler - Departamento 3 Amb en Flores - Excelente Ubicación y  Muy Luminoso!","Departamento","Alquiler",-58.4537276,-34.625753
"202005","CABA","Comuna 4",3,113,102,280000,"USD","EXCELENTE PISO EDIF CATEGORIA IMPECABLE ESTADO C/COCH AMPLIO LUM","Departamento","Venta",-58.3764579,-34.6319053
"202005","GBA","La Plata",3,72,65,24500,"ARS","Departamento alquiler 2 dormitorios, 2 baños y cochera -72 mts 2 - La Plata","Departamento","Alquiler",-57.9631572794,-34.9150052393
"202005","CABA","Comuna 2",3,80,80,36000,"ARS","Alquiler - Pacheco de Melo Jose A.  2000","Departamento","Alquiler",-58.3953214,-34.5905981
"202005","CABA","Comuna 6",3,81,71,32000,"ARS","Departamento de 3 ambientes con dependencia  - Caballito","Departamento","Alquiler",-58.4431569,-34.6104898
"202005","CABA","Comuna 9",3,85,80,22000,"ARS","Departamento - Mataderos","Departamento","Alquiler",-58.4985669,-34.6473973
"202005","CABA","Comuna 1",3,43,43,95000,"USD","EXCELENTE 3 AMBIENTES EN VENTA BALCON - LUZ","Departamento","Venta",-58.3772887,-34.614052
"202005","CABA","Comuna 1",3,70,60,20000,"ARS","Departamento - San Telmo","Departamento","Alquiler",-58.373748,-34.6245406
"202005","CABA","Comuna 1",3,60,60,26000,"ARS","SEMIPISO 3 AMBIENTES EXCELENTE ESTADO Y UBICACION","Departamento","Alquiler",-58.3795804,-34.5940419
"202005","GBA","Vicente López",3,47,47,18000,"ARS","Departamento - Munro","Departamento","Alquiler",-58.522012691,-34.527774733
"202005","CABA","Comuna 4",4,140,124,350000,"USD","EXCELENTE SEMIPISO 4 AMB C/DEP Y COCH AMPLIO Y LUMINOSO","Departamento","Venta",-58.3751218,-34.6365918
"202005","GBA","La Plata",4,180,90,32000,"ARS","Departamento con terraza","Departamento","Alquiler",-57.9614105624,-34.9050344284
"202005","CABA","Comuna 2",4,140,140,390000,"USD","**VENTA** AMPLIO DEPARTAMENTO DE 4 AMBIENTES C/ DEPENDENCIA AL FRENTE CON BALCÓN","Departamento","Venta",-58.3917314,-34.5932973
"202005","GBA","Tigre",5,290,245,170000,"ARS","Casa estilo neoclásico en Los Alisos Nordelta","Casa","Alquiler",-58.6707456,-34.4008099
"202005","GBA","Tigre",7,309,270,485000,"USD","Casa en venta - La Comarca","Casa","Venta",-58.5833426,-34.4208787
"202005","CABA","Comuna 2",7,170,153,120000,"ARS","No dejes de ver este lindísmo y muy luminoso departamento en Recoleta!!!","Departamento","Alquiler",-58.3985584,-34.5899102
"202005","CABA","Comuna 1",2,36,36,28000,"ARS","Alquiler Temporario Departamento De 2 Ambientes Amplios En Retiro- Totalmente Amoblado Y Equipado","Departamento","Alquiler",-58.3798016,-34.5974036
"202005","CABA","Comuna 14",1,67,40,135000,"USD","Venta luminoso departamento 1 ambiente, con balcón aterrazado. Palermo Hollywood","Departamento","Venta",-58.4399702,-34.5863116
"202005","CABA","Comuna 14",1,59,33,130000,"USD","RETASADO - Monoambiente Dividido con Patio y Parrilla - Bajas Expensas","Departamento","Venta",-58.4230027,-34.5739722
"202005","CABA","Comuna 5",1,54,50,135000,"USD","Departamento - Caballito","Departamento","Venta",-58.425389,-34.613504
"202005","GBA","Tres de Febrero",1,30,30,55000,"USD","Monoambiente a ESTRENAR  - Caseros","Departamento","Venta",-58.5677946,-34.6076593
"202005","CABA","Comuna 8",2,69,55,80000,"USD","PH - Villa Lugano","PH","Venta",-58.4683686,-34.6666492
"202005","GBA","Pilar",2,80,80,169000,"USD","Venta Loft 2 ambientes-Ayres Vila Pilar","Departamento","Venta",-58.7944467,-34.4352267
"202005","CABA","Comuna 7",2,49,46,108000,"USD","hermoso 2 amb. con video contado por su dueño","Departamento","Venta",-58.4618006,-34.6273055
"202005","GBA","Morón",2,42,40,60000,"USD","Departamento 2 ambientes amplio","Departamento","Venta",-58.6211427,-34.6504434
"202005","GBA","Morón",2,42,40,11800,"ARS","Departamento 2 ambientes amplio","Departamento","Alquiler",-58.6211427,-34.6504434
"202005","CABA","Comuna 13",2,55,45,28000,"ARS","Departamento Amenabar 3343 2º B / Alquiler 2 Amb. Cfte con Cochera  --","Departamento","Alquiler",-58.4683407,-34.5523097
"202005","CABA","Comuna 14",2,59,33,130000,"USD","Retasado - Monoambiente Dividido con Patio y Parrilla - Bajas Expensas","Departamento","Venta",-58.4228270847,-34.5736569413
"202005","CABA","Comuna 13",2,51,49,120000,"USD","EXCELENTE DEPARTAMENTO DE 2 AMBIENTES - CONTRAFRENTE - BELGRANO","Departamento","Venta",-58.4558947,-34.5683053
"202005","CABA","Comuna 13",2,63,54,158000,"USD","2 Ambientes en Belgrano con Patio","Departamento","Venta",-58.458402,-34.561709
"202005","GBA","La Plata",2,46,40,35000,"USD","Departamento venta 1 dormitorio y 46 mts 2-SIN EXPENSAS-A REFACCIONAR- La Plata","Departamento","Venta",-57.9426652026,-34.946512433
"202005","CABA","Comuna 2",2,54,52,230000,"USD","Departamento en Recoleta  Calle Peña Dacal Bienes Raices","Departamento","Venta",-58.4030955282,-34.5870606484
"202005","CABA","Comuna 2",2,54,52,32000,"ARS","Departamento en Recoleta  Calle Peña Dacal Bienes Raices","Departamento","Alquiler",-58.4030955282,-34.5870606484
"202005","CABA","Comuna 2",2,40,40,20000,"ARS","2 amb. en  Recoleta - Apto profesional - Impecable !","Departamento","Alquiler",-58.4058964,-34.585412
"202005","CABA","Comuna 6",2,62,46,159000,"USD","Venta Dpto 2 Ambientes a Estrenar en Caballito","Departamento","Venta",-58.4540865846,-34.6250078318
"202005","CABA","Comuna 1",2,114,80,950000,"USD","SLS LUX Puerto Madero: Depto 2 Amb. a Estrenar con 2 Cocheras","Departamento","Venta",-58.3629632,-34.6155023
"202005","CABA","Comuna 12",2,54,45,98000,"USD","V. Urquiza Dos Ambientes La Pampa 5100 Venta en Pozo","Departamento","Venta",-58.4808979,-34.5801043
"202005","CABA","Comuna 15",2,65,48,175500,"USD","Venta Dúplex 2 Ambientes Balcón Terraza a Estrenar en Parque Chas (Villa Urquiza)","Departamento","Venta",-58.4738332,-34.5823624
"202005","CABA","Comuna 12",2,62,45,158000,"USD","V. Urquiza Semipiso Dos Ambientes Balcón Terraza con Parrilla Venta en Pozo","Departamento","Venta",-58.4808979,-34.5801043
"202005","CABA","Comuna 11",2,39,39,83000,"USD","Venta Departamento 2 Ambientes - Villa del Parque","Departamento","Venta",-58.4778388,-34.615698
"202005","CABA","Comuna 5",3,77,63,105000,"USD","Luminoso PH en Venta en Almagro - 3 amb con terraza exclusiva","PH","Venta",-58.4209468,-34.6208277
"202005","GBA","Pilar",3,82,82,29000,"ARS","Susana Aravena Propiedades-Excelente Duplex a estrenar con Jardin en Liquidambar","Casa","Alquiler",-58.8432559,-34.418929
"202005","GBA","Ensenada",3,84,84,120000,"USD","Casa - Manuel B Gonnet","Casa","Venta",-58.0073172,-34.8699913
"202005","GBA","Pilar",3,88,70,29000,"ARS","Susana Aravena Propiedades-Complejo Liquidambar","Departamento","Alquiler",-58.8432386,-34.41892
"202005","GBA","Pilar",3,149,99,26000,"ARS","Departamento de 3 ambientes en Northville","Departamento","Alquiler",-58.7484145952,-34.4432907971
"202005","GBA","Tigre",3,105,105,168000,"USD","Departamento - Venta - 3 Ambientes - Lago Escondido - Nordelta -","Departamento","Venta",-58.6770169,-34.412264
"202005","GBA","Tigre",3,122,75,160000,"USD","El Palmar Zerena | 2 Dorm  terraza (101200508)","Departamento","Venta",-58.6578632189,-34.4250974827
"202005","CABA","Comuna 7",3,65,60,165000,"USD","Duplex 3 ambientes con balcon BAJAS EXPENSAS","Departamento","Venta",-58.4677818,-34.6311672
"202005","CABA","Comuna 1",3,96,90,50000,"ARS","Departamento - Retiro","Departamento","Alquiler",-58.3828013,-34.5990171
"202005","CABA","Comuna 14",3,66,60,330000,"USD","Departamento - Palermo Chico","Departamento","Venta",-58.4075721,-34.5801367
"202005","CABA","Comuna 14",3,90,80,430000,"USD","3 ambientes en venta - Las Cañitas","Departamento","Venta",-58.4384355,-34.5633451
"202005","CABA","Comuna 6",3,65,63,149000,"USD","Departamento - Caballito","Departamento","Venta",-58.443715,-34.6208995
"202005","CABA","Comuna 15",3,66,60,146000,"USD","3 Amb. en Colegiales - Muy luminoso - Bajas Expensas","Departamento","Venta",-58.4514013,-34.5829336
"202005","CABA","Comuna 12",4,170,125,320000,"USD","PH TIPO CASA DE 4 AMBIENTES CON TERRAZA","PH","Venta",-58.4821846,-34.5643606
"202005","GBA","Ituzaingó",4,85,84,150000,"USD","PH - Ituzaingó Centro","PH","Venta",-58.6639779,-34.6536806
"202005","GBA","Tigre",4,220,180,230000,"USD","Venta casa desarrollada en una planta Villanueva Tigre","Casa","Venta",-58.6974064,-34.3762852
"202005","GBA","Tigre",4,221,199,280000,"USD","Venta casa con renta en Villanueva Tigre","Casa","Venta",-58.6974064,-34.3762852
"202005","GBA","Tigre",4,220,196,365000,"USD","Casa en venta a estrenar 4 ambientes  Barrio Santa Catalina  Villanueva Tigre","Casa","Venta",-58.6849442,-34.3615664
"202005","GBA","Morón",4,180,180,295000,"USD","Casa - Castelar Norte","Casa","Venta",-58.6452437,-34.6554584
"202005","GBA","La Plata",4,120,120,215000,"USD","Casa venta 3 dormitorios,3 baños y cochera-Terreno 8,33 x 35 -291,55 mts 2- La Plata","Casa","Venta",-57.9704421591,-34.9326426665
"202005","GBA","La Plata",4,220,220,210000,"USD","Casa venta 2 dormitorios, 2 baños, parrilla y piscina -10 x 30 mts 2-220 mts 2- La Plata","Casa","Venta",-57.9528363709,-34.947455664
"202005","GBA","Cañuelas",4,498,332,430000,"USD","Venta Casa de campo 4 ambientes - Chacras de la Trinidad-Cañuelas","Casa","Venta",-58.6524602961,-35.0206413795
"202005","GBA","Ituzaingó",4,200,200,250000,"USD","Casa - Ituzaingó Norte","Casa","Venta",-58.6645816,-34.6424717
"202005","GBA","La Matanza",4,300,250,285000,"USD","DE CATEGORIA - JARDIN PARQUIZADO - PISCINA - QUINCHO - GARAGE","Casa","Venta",-58.5248754,-34.7201238
"202005","GBA","La Matanza",4,250,200,395000,"USD","DE CATEGORIA -JARDIN - QUINCHO - PARRILLA - GARAGE","Casa","Venta",-58.5035161,-34.6822291
"202005","GBA","Almirante Brown",4,188,155,390000,"USD","Casa - Brisas de Adrogué","Casa","Venta",-58.4029961,-34.8136841
"202005","CABA","Comuna 3",4,101,99,135000,"USD","Departamento - Once","Departamento","Venta",-58.4061678,-34.6060352
"202005","GBA","Morón",4,87,87,35000,"ARS","Departamento - Castelar Norte","Departamento","Alquiler",-58.6431632,-34.6521425
"202005","CABA","Comuna 14",4,187,187,1450000,"USD","Green Tower Polo - Semipiso 4 amb con vistas al río y al polo c/ 2 cocheras","Departamento","Venta",-58.4324240676,-34.5687320048
"202005","CABA","Comuna 14",4,175,125,65000,"ARS","Departamento - Palermo","Departamento","Alquiler",-58.4148917,-34.5809883
"202005","GBA","La Plata",4,107,100,115000,"USD","Departamento venta 3 dormitorios, 2 baños y 107 mts 2 - La Plata","Departamento","Venta",-57.9610975747,-34.91160272
"202005","GBA","San Isidro",4,129,123,50000,"ARS","Departamento - Mart.-Vias/Santa Fe","Departamento","Alquiler",-58.4987703,-34.4901773
"202005","GBA","Berazategui",4,100,100,115000,"USD","Hermoso dúplex a Estrenar a la venta en Ranelagh!","Departamento","Venta",-58.2112961,-34.762001
"202005","CABA","Comuna 15",4,83,80,35000,"ARS","Departamento - Villa Crespo","Departamento","Alquiler",-58.4462305,-34.5947805
"202005","CABA","Comuna 3",5,270,180,360000,"USD","PH sin expensas! Terraza con parrilla","PH","Venta",-58.3935779,-34.6217447
"202005","GBA","Tigre",5,221,197,385000,"USD","Venta casa a la laguna 5 ambientes en Villanueva Tigre","Casa","Venta",-58.6849442,-34.3615664
"202005","GBA","Tigre",5,355,310,720000,"USD","Casa - Laguna Del Sol","Casa","Venta",-58.6121316,-34.4646968
"202005","CABA","Comuna 9",5,188,188,230000,"USD","TERRENO - A METROS DE AV. EVA PERON - PLUSVALIA METROS CONSTRUIBLES","Casa","Venta",-58.4844694,-34.6608522
"202005","GBA","Berazategui",5,170,130,380000,"USD","Venta de Casa Quinta en Ranelagh - Berazategui","Casa","Venta",-58.1940163,-34.7963678
"202005","GBA","Berazategui",5,425,325,980000,"USD","Excelente propiedad con piscina","Casa","Venta",-58.1648616975,-34.8073279391
"202005","GBA","Berazategui",5,229,229,680000,"USD","Propiedad con Moderno Diseño y Piscina en Venta en Country Club Abril","Casa","Venta",-58.1648616975,-34.8073279391
"202005","CABA","Comuna 14",5,124,122,495000,"USD","Venta Departamento 5 ambientes - Av Del Libertador Palermo","Departamento","Venta",-58.4076598,-34.578304
"202005","GBA","Escobar",6,2000,340,360000,"USD","RETASADO!!!!!  Espectacular Casa en Club Náutico con Marinas","Casa","Venta",-58.7714883,-34.2993524
"202005","GBA","San Vicente",6,260,260,385000,"USD","Casa - Fincas de San Vicente","Casa","Venta",-58.44526,-35.03453
"202005","GBA","San Vicente",6,260,260,35000,"ARS","Casa - Fincas de San Vicente","Casa","Alquiler",-58.44526,-35.03453
"202005","GBA","Vicente López",6,185,135,250000,"USD","Casa Para 2 Familias (2 livings, 2 cocinas) c/ Patio Terraza y Cochera","Casa","Venta",-58.4904383,-34.5016384
"202005","CABA","Comuna 13",6,330,300,270000,"ARS","Piso de 6 Ambientes con Balcón Aterrazado con Vistas a Barrancas de Belgrano","Departamento","Alquiler",-58.4480911745,-34.5622357509
"202005","CABA","Comuna 14",2,45,40,22000,"ARS","2 AMBIENTES AMOBLADO, CATEGORIA, PISCINA, GYM Y LAUNDRY","Departamento","Alquiler",-58.4238945,-34.5901141
"202005","GBA","Tres de Febrero",1,37,35,65000,"USD","3 de Febrero 2956","Departamento","Venta",-58.5640237,-34.6095575
"202005","GBA","Tres de Febrero",1,26,26,42000,"USD","La Merced 4407 - Caseros","Departamento","Venta",-58.5429553,-34.6138478
"202005","GBA","General San Martín",2,38,38,60000,"USD","SAN MARTIN CENTRO PH 2 AMB. 1 PISO S/EXPENSAS","PH","Venta",-58.5458322,-34.575
"202005","CABA","Comuna 12",2,57,42,133000,"USD","Venta Departamento de dos ambientes a estrenar con terraza propia Villa Urquiza","Departamento","Venta",-58.4874961,-34.5665515
"202005","GBA","Tres de Febrero",3,231,184,145000,"USD","Hermosa casa 3 Amb. c/Galpón impecable de 120 m2 - Caseros","PH","Venta",-58.5731242,-34.609613
"202005","GBA","Tres de Febrero",3,120,120,165000,"USD","P.H. 3 Amb. mas salón de usos múltiples - Santos Lugares","PH","Venta",-58.5480313,-34.5966231
"202005","GBA","General San Martín",3,127,102,160000,"USD","SAN MARTIN CENTRO AMPLIA CASA EN PH 3 AMB. CON PATIO.","PH","Venta",-58.5458322,-34.575
"202005","GBA","General San Martín",3,142,142,88500,"USD","SAN MARTIN CENTRO - P.H. 3 AMB. EN P.B. A RECICLAT CON PATIO","PH","Venta",-58.5298264,-34.5779473
"202005","GBA","General San Martín",3,94,84,105000,"USD","SA MARTIN CENTRO PH 3 AMB. PB FONDO.","PH","Venta",-58.534086,-34.5806875
"202005","CABA","Comuna 14",3,180,140,1200000,"USD","Aguado 2800","Departamento","Venta",-58.4016389,-34.5800157
"202005","GBA","Vicente López",3,70,60,28000,"ARS","Lindísimo tres ambientes con balcón terraza  a pulmón verde en olivos","Departamento","Alquiler",-58.4905845,-34.5182567
"202005","GBA","Tres de Febrero",4,70,70,80000,"USD","Departamento tipo casa de 4 ambientes - Caseros","PH","Venta",-58.5301856,-34.6380509
"202005","GBA","Tres de Febrero",4,120,95,99000,"USD","Casa 4 Ambientes en PH hermosa propiedad - Caseros","PH","Venta",-58.5686368,-34.6083561
"202005","GBA","General San Martín",4,210,147,155000,"USD","SAN MARTN CASA PH 4 AMB. P/BAJA AL FTE. C/PARQUE Y COCHERA","PH","Venta",-58.5472478,-34.5774293
"202005","GBA","General San Martín",4,95,95,120000,"USD","SAN MARTIN (LOURDES) PH 4 AMB. C/PATIO Y JARDIN.","PH","Venta",-58.5507933,-34.5390699
"202005","GBA","General San Martín",4,126,126,110000,"USD","SAN MARTIN, VILLA MAIP - CASA EN PH DE 4 AMB.","PH","Venta",-58.5241923,-34.5734956
"202005","GBA","Escobar",4,199,154,275000,"USD","Casa en Venta en San Matias Área 2","Casa","Venta",-58.7510164,-34.3612389
"202005","GBA","Escobar",4,198,174,225000,"USD","Casa en venta en San Matias Área 4","Casa","Venta",-58.7510164,-34.3612389
